_ID,12235
Time,Centre position X,Centre position Y,In platform,In nw quad,In ne quad,In sw quad,In se quad,In perimeter
00:23.0,647.7,461.1,0,0,0,1,0,0
00:23.1,647.7,458.3,0,0,0,1,0,0
00:23.1,650.4,458.3,0,0,0,1,0,0
00:23.2,650.4,455.6,0,0,0,1,0,0
00:23.3,650.4,452.8,0,0,0,1,0,0
00:23.3,650.4,447.4,0,0,0,1,0,0
00:23.4,650.4,444.6,0,0,0,1,0,0
00:23.5,653.2,441.9,0,0,0,1,0,0
00:23.5,653.2,439.1,0,0,0,1,0,0
00:23.6,653.2,433.6,0,0,0,1,0,0
00:23.7,655.9,430.9,0,0,0,1,0,0
00:23.7,655.9,425.4,0,0,0,1,0,0
00:23.8,655.9,422.6,0,0,0,1,0,0
00:23.9,658.7,417.2,0,0,0,1,0,0
00:23.9,658.7,414.4,0,0,0,1,0,0
00:24.0,658.7,408.9,0,0,0,1,0,0
00:24.1,661.4,403.4,0,0,0,1,0,0
00:24.1,661.4,400.7,0,0,0,1,0,0
00:24.2,664.2,392.5,0,0,0,1,0,0
00:24.3,666.9,389.7,0,0,0,1,0,0
00:24.3,669.7,387,0,0,0,1,0,0
00:24.4,672.4,381.5,0,0,0,1,0,0
00:24.5,672.4,376,0,0,0,1,0,0
00:24.5,675.1,373.2,0,0,0,1,0,0
00:24.6,677.9,370.5,0,0,0,1,0,0
00:24.7,677.9,367.8,0,0,0,1,0,0
00:24.7,680.6,367.8,0,0,0,1,0,0
00:24.8,680.6,365,0,0,0,1,0,0
00:24.9,683.4,365,0,0,0,1,0,0
00:24.9,683.4,362.3,0,0,0,1,0,0
00:25.0,686.1,362.3,0,0,0,1,0,0
00:25.1,688.9,359.5,0,0,0,1,0,0
00:25.1,688.9,359.5,0,0,0,1,0,0
00:25.2,691.6,359.5,0,0,0,1,0,0
00:25.3,691.6,359.5,0,0,0,1,0,0
00:25.3,694.4,356.8,0,0,0,1,0,0
00:25.4,694.4,356.8,0,0,0,1,0,0
00:25.5,697.1,351.3,0,0,0,1,0,0
00:25.5,697.1,351.3,0,0,0,1,0,0
00:25.6,699.8,348.5,0,0,0,1,0,0
