_ID,0059
Time,Centre position X,Centre position Y,In platform,In nw quad,In ne quad,In sw quad,In se quad,In perimeter
0:00:00.000,,,0,0,1,0,0,0
0:00:00.098,489,214,0,0,1,0,0,0
0:00:00.132,488,215,0,0,1,0,0,0
0:00:00.198,485,217,0,0,1,0,0,0
0:00:00.265,483,218,0,0,1,0,0,0
0:00:00.332,479,219,0,0,1,0,0,0
0:00:00.398,475,218,0,0,1,0,0,0
0:00:00.465,472,217,0,0,1,0,0,0
0:00:00.532,469,213,0,0,1,0,0,0
0:00:00.597,467,210,0,1,0,0,0,0
0:00:00.631,466,208,0,1,0,0,0,0
0:00:00.698,465,203,0,1,0,0,0,0
0:00:00.764,464,199,0,1,0,0,0,0
0:00:00.832,465,193,0,1,0,0,0,0
0:00:00.898,465,190,0,1,0,0,0,0
0:00:00.965,467,186,0,1,0,0,0,0
0:00:01.032,470,182,0,1,0,0,0,0
0:00:01.098,473,180,0,1,0,0,0,0
0:00:01.165,477,178,0,1,0,0,0,0
0:00:01.231,481,177,0,1,0,0,0,0
0:00:01.298,485,177,0,1,0,0,0,0
0:00:01.365,489,178,0,1,0,0,0,0
0:00:01.432,492,180,0,1,0,0,0,0
0:00:01.497,494,183,0,1,0,0,0,0
0:00:01.565,496,185,0,1,0,0,0,0
0:00:01.632,497,189,0,1,0,0,0,0
0:00:01.698,497,193,0,1,0,0,0,0
0:00:01.764,496,197,0,1,0,0,0,0
0:00:01.832,486,204,0,1,0,0,0,0
0:00:01.898,479,207,0,1,0,0,0,0
0:00:01.965,472,209,0,1,0,0,0,0
0:00:02.031,465,209,0,1,0,0,0,0
0:00:02.098,461,207,0,1,0,0,0,0
0:00:02.164,457,204,0,1,0,0,0,0
0:00:02.231,453,200,0,1,0,0,0,0
0:00:02.297,449,196,0,1,0,0,0,0
0:00:02.364,445,191,0,1,0,0,0,0
0:00:02.431,442,188,0,1,0,0,0,0
0:00:02.498,438,183,0,1,0,0,0,0
0:00:02.564,435,179,0,1,0,0,0,0
0:00:02.630,430,174,0,1,0,0,0,0
0:00:02.698,426,170,0,1,0,0,0,0
0:00:02.765,421,166,0,1,0,0,0,0
0:00:02.830,415,163,0,1,0,0,0,0
0:00:02.898,409,160,0,1,0,0,0,0
0:00:02.964,404,158,0,1,0,0,0,0
0:00:03.031,397,156,0,1,0,0,0,0
0:00:03.098,391,155,0,1,0,0,0,0
0:00:03.165,384,154,0,1,0,0,0,0
0:00:03.230,378,154,0,1,0,0,0,0
0:00:03.298,372,153,0,1,0,0,0,0
0:00:03.364,364,152,0,1,0,0,0,0
0:00:03.430,357,152,0,0,0,1,0,0
0:00:03.465,354,151,0,0,0,1,0,0
0:00:03.530,347,150,0,0,0,1,0,0
0:00:03.598,340,148,0,0,0,1,0,0
0:00:03.665,333,146,0,0,0,1,0,0
0:00:03.731,328,143,0,0,0,1,0,0
0:00:03.798,323,140,0,0,0,1,0,0
0:00:03.865,318,135,0,0,0,1,0,0
0:00:03.931,315,130,0,0,0,1,0,0
0:00:03.998,312,125,0,0,0,1,0,0
0:00:04.065,311,120,0,0,0,1,0,0
0:00:04.130,310,115,0,0,0,1,0,0
0:00:04.197,311,110,0,0,0,1,0,0
0:00:04.264,313,106,0,0,0,1,0,0
0:00:04.331,316,103,0,0,0,1,0,0
0:00:04.398,320,100,0,0,0,1,0,0
0:00:04.464,323,99,0,0,0,1,0,0
0:00:04.531,327,98,0,0,0,1,0,0
0:00:04.598,332,98,0,0,0,1,0,0
0:00:04.664,335,99,0,0,0,1,0,0
0:00:04.731,339,102,0,0,0,1,0,0
0:00:04.798,343,105,0,0,0,1,0,0
0:00:04.864,346,109,0,0,0,1,0,0
0:00:04.930,349,112,0,0,0,1,0,0
0:00:04.998,351,117,0,0,0,1,0,0
0:00:05.064,352,122,0,0,0,1,0,0
0:00:05.130,353,126,0,0,0,1,0,0
0:00:05.198,353,131,0,0,0,1,0,0
0:00:05.264,351,135,0,0,0,1,0,0
0:00:05.331,349,139,0,0,0,1,0,0
0:00:05.398,345,142,0,0,0,1,0,0
0:00:05.464,342,145,0,0,0,1,0,0
0:00:05.530,337,146,0,0,0,1,0,0
0:00:05.597,332,147,0,0,0,1,0,0
0:00:05.664,327,148,0,0,0,1,0,0
0:00:05.730,322,148,0,0,0,1,0,0
0:00:05.798,318,148,0,0,0,1,0,0
0:00:05.864,313,147,0,0,0,1,0,0
0:00:05.931,311,146,0,0,0,1,0,0
0:00:05.998,310,146,0,0,0,1,0,0
0:00:06.063,309,145,0,0,0,1,0,0
