_ID,0059
Time,Centre position X,Centre position Y,In platform,In nw quad,In ne quad,In sw quad,In se quad,In perimeter
0:00:00.000,,,0,0,1,0,0,0
0:00:00.096,464,220,0,0,1,0,0,0
0:00:00.129,465,221,0,0,1,0,0,0
0:00:00.196,467,223,0,0,1,0,0,0
0:00:00.261,469,225,0,0,1,0,0,0
0:00:00.328,470,227,0,0,1,0,0,0
0:00:00.395,471,229,0,0,1,0,0,0
0:00:00.462,471,232,0,0,1,0,0,0
0:00:00.529,471,234,0,0,1,0,0,0
0:00:00.595,469,235,0,0,1,0,0,0
0:00:00.662,468,236,0,0,1,0,0,0
0:00:00.728,466,236,0,0,1,0,0,0
0:00:00.795,464,236,0,0,1,0,0,0
0:00:00.862,463,234,0,0,1,0,0,0
0:00:00.929,462,232,0,0,1,0,0,0
0:00:00.995,461,230,0,0,1,0,0,0
0:00:01.061,461,227,0,0,1,0,0,0
0:00:01.129,461,224,0,0,1,0,0,0
0:00:01.195,461,222,0,0,1,0,0,0
0:00:01.262,464,219,0,0,1,0,0,0
0:00:01.329,465,218,0,0,1,0,0,0
0:00:01.395,468,217,0,0,1,0,0,0
0:00:01.462,471,215,0,0,1,0,0,0
0:00:01.529,474,215,0,0,1,0,0,0
0:00:01.595,476,214,0,0,1,0,0,0
0:00:01.661,480,214,0,0,1,0,0,0
0:00:01.729,483,213,0,0,1,0,0,0
0:00:01.795,485,213,0,0,1,0,0,0
0:00:01.862,487,214,0,0,1,0,0,0
0:00:01.928,489,215,0,0,1,0,0,0
0:00:01.995,490,217,0,0,1,0,0,0
0:00:02.061,491,221,0,0,1,0,0,0
0:00:02.128,491,223,0,0,1,0,0,0
0:00:02.195,489,224,0,0,1,0,0,0
0:00:02.262,486,225,0,0,1,0,0,0
0:00:02.329,484,226,0,0,1,0,0,0
0:00:02.395,480,225,0,0,1,0,0,0
0:00:02.461,477,224,0,0,1,0,0,0
0:00:02.528,474,221,0,0,1,0,0,0
0:00:02.595,471,218,0,0,1,0,0,0
0:00:02.662,468,214,0,0,1,0,0,0
0:00:02.728,465,210,0,1,0,0,0,0
0:00:02.762,464,209,0,1,0,0,0,0
0:00:02.828,462,204,0,1,0,0,0,0
0:00:02.894,460,199,0,1,0,0,0,0
0:00:02.962,459,193,0,1,0,0,0,0
0:00:03.027,458,188,0,1,0,0,0,0
0:00:03.095,458,182,0,1,0,0,0,0
0:00:03.162,459,177,0,1,0,0,0,0
0:00:03.228,460,173,0,1,0,0,0,0
0:00:03.295,463,170,0,1,0,0,0,0
0:00:03.362,466,167,0,1,0,0,0,0
0:00:03.428,471,164,0,1,0,0,0,0
0:00:03.495,474,163,0,1,0,0,0,0
0:00:03.561,477,162,0,1,0,0,0,0
0:00:03.627,480,161,0,1,0,0,0,0
0:00:03.695,483,162,0,1,0,0,0,0
0:00:03.762,487,162,0,1,0,0,0,0
0:00:03.828,489,164,0,1,0,0,0,0
0:00:03.894,490,167,0,1,0,0,0,0
0:00:03.961,491,171,0,1,0,0,0,0
0:00:04.027,491,173,0,1,0,0,0,0
0:00:04.095,483,183,0,1,0,0,0,0
0:00:04.162,476,190,0,1,0,0,0,0
0:00:04.228,469,196,0,1,0,0,0,0
0:00:04.295,462,199,0,1,0,0,0,0
0:00:04.361,456,201,0,1,0,0,0,0
0:00:04.427,449,201,0,1,0,0,0,0
0:00:04.494,442,201,0,1,0,0,0,0
0:00:04.562,437,198,0,1,0,0,0,0
0:00:04.628,432,196,0,1,0,0,0,0
0:00:04.695,428,192,0,1,0,0,0,0
0:00:04.761,424,188,0,1,0,0,0,0
