_ID,0024
Time,Centre position X,Centre position Y,In platform,In nw quad,In ne quad,In sw quad,In se quad,In perimeter
0:00:00.000,,,0,1,0,0,0,0
0:00:00.096,1344.8,568.1,0,1,0,0,0,0
0:00:00.129,1344.8,568.1,0,1,0,0,0,0
0:00:00.196,1347.5,568.1,0,1,0,0,0,0
0:00:00.263,1347.5,565.4,0,1,0,0,0,0
0:00:00.329,1347.5,565.4,0,1,0,0,0,0
0:00:00.395,1344.8,565.4,0,1,0,0,0,0
0:00:00.463,1339.3,565.4,0,1,0,0,0,0
0:00:00.529,1333.8,562.6,0,1,0,0,0,0
0:00:00.596,1333.8,562.6,0,1,0,0,0,0
0:00:00.663,1328.3,562.6,0,1,0,0,0,0
0:00:00.728,1325.6,562.6,0,1,0,0,0,0
0:00:00.796,1322.8,562.6,0,1,0,0,0,0
0:00:00.863,1322.8,559.9,0,1,0,0,0,0
0:00:00.929,1320.1,559.9,0,1,0,0,0,0
0:00:00.996,1320.1,559.9,0,1,0,0,0,0
0:00:01.062,1317.4,559.9,0,1,0,0,0,0
0:00:01.128,1317.4,559.9,0,1,0,0,0,0
0:00:01.196,1314.6,559.9,0,1,0,0,0,0
0:00:01.263,1314.6,559.9,0,1,0,0,0,0
0:00:01.329,1311.9,559.9,0,1,0,0,0,0
0:00:01.396,1309.1,559.9,0,1,0,0,0,0
0:00:01.463,1309.1,559.9,0,1,0,0,0,0
0:00:01.529,1306.4,559.9,0,1,0,0,0,0
0:00:01.596,1306.4,559.9,0,1,0,0,0,0
0:00:01.663,1306.4,559.9,0,1,0,0,0,0
0:00:01.729,1303.6,559.9,0,1,0,0,0,0
0:00:01.796,1303.6,559.9,0,1,0,0,0,0
0:00:01.862,1300.9,559.9,0,1,0,0,0,0
0:00:01.929,1300.9,559.9,0,1,0,0,0,0
0:00:01.996,1298.1,559.9,0,1,0,0,0,0
0:00:02.062,1298.1,559.9,0,1,0,0,0,0
0:00:02.129,1298.1,559.9,0,1,0,0,0,0
0:00:02.196,1295.4,559.9,0,1,0,0,0,0
0:00:02.262,1295.4,559.9,0,1,0,0,0,0
0:00:02.328,1292.6,559.9,0,1,0,0,0,0
0:00:02.396,1292.6,559.9,0,1,0,0,0,0
0:00:02.462,1292.6,559.9,0,1,0,0,0,0
0:00:02.529,1292.6,559.9,0,1,0,0,0,0
0:00:02.596,1289.9,559.9,0,1,0,0,0,0
0:00:02.661,1289.9,559.9,0,1,0,0,0,0
0:00:02.729,1289.9,559.9,0,1,0,0,0,0
0:00:02.796,1289.9,559.9,0,1,0,0,0,0
0:00:02.862,1289.9,562.6,0,1,0,0,0,0
0:00:02.929,1289.9,562.6,0,1,0,0,0,0
0:00:02.996,1289.9,562.6,0,1,0,0,0,0
0:00:03.061,1287.2,562.6,0,1,0,0,0,0
0:00:03.129,1287.2,562.6,0,1,0,0,0,0
0:00:03.196,1287.2,562.6,0,1,0,0,0,0
0:00:03.262,1284.4,562.6,0,1,0,0,0,0
0:00:03.329,1284.4,562.6,0,1,0,0,0,0
0:00:03.395,1284.4,562.6,0,1,0,0,0,0
0:00:03.462,1284.4,562.6,0,1,0,0,0,0
