_ID,0054
Time,Centre position X,Centre position Y,In platform,In nw quad,In ne quad,In sw quad,In se quad,In perimeter
0:00:00.000,,,0,0,1,0,0,0
0:00:00.109,1207.6,697.1,0,0,1,0,0,0
0:00:00.143,1202.1,697.1,0,0,1,0,0,0
0:00:00.209,1182.9,702.6,0,0,1,0,0,0
0:00:00.275,1166.4,708.1,0,0,1,0,0,0
0:00:00.342,1149.9,710.8,0,0,1,0,0,0
0:00:00.408,1133.5,710.8,0,0,1,0,0,0
0:00:00.476,1114.3,710.8,0,0,1,0,0,0
0:00:00.543,1097.8,710.8,0,0,1,0,0,0
0:00:00.608,1075.8,708.1,0,0,1,0,0,0
0:00:00.676,1056.6,702.6,0,0,1,0,0,0
0:00:00.743,1040.2,699.8,0,0,1,0,0,0
0:00:00.808,1020.9,691.6,0,0,1,0,0,0
0:00:00.876,1001.7,686.1,0,0,1,0,0,0
0:00:00.942,982.5,677.9,0,0,0,0,1,0
0:00:00.976,971.5,675.1,0,0,0,0,1,0
0:00:01.043,955.1,666.9,0,0,0,0,1,0
0:00:01.108,935.9,655.9,0,0,0,0,1,0
0:00:01.175,919.4,650.4,0,0,0,0,1,0
0:00:01.243,902.9,642.2,0,0,0,0,1,0
0:00:01.309,883.7,636.7,0,0,0,0,1,0
0:00:01.376,864.5,634.0,0,0,0,0,1,0
0:00:01.442,842.6,628.5,0,0,0,0,1,0
0:00:01.509,823.3,623.0,0,0,0,0,1,0
0:00:01.575,804.1,617.5,0,0,0,0,1,0
0:00:01.643,784.9,614.8,0,0,0,0,1,0
0:00:01.709,765.7,609.3,0,0,0,0,1,0
0:00:01.776,746.5,606.5,0,0,0,0,1,0
0:00:01.843,724.5,601.0,0,0,0,0,1,0
0:00:01.908,708.1,595.6,0,0,0,0,1,0
0:00:01.976,686.1,592.8,0,0,0,0,1,0
0:00:02.041,666.9,590.1,0,0,0,0,1,0
0:00:02.108,634.0,584.6,0,0,0,0,1,0
0:00:02.175,620.3,581.8,0,0,0,0,1,0
0:00:02.242,606.5,581.8,0,0,0,0,1,0
0:00:02.309,595.6,579.1,0,0,0,1,0,0
0:00:02.341,590.1,576.3,0,0,0,1,0,0
0:00:02.408,579.1,573.6,0,0,0,1,0,0
0:00:02.476,579.1,565.4,0,0,0,1,0,0
0:00:02.541,579.1,565.4,0,0,0,1,0,0
0:00:02.608,590.1,562.6,0,0,0,1,0,0
0:00:02.675,606.5,554.4,0,0,0,1,0,0
0:00:02.741,631.2,551.6,0,0,0,1,0,0
0:00:02.808,650.4,551.6,0,0,0,1,0,0
0:00:02.876,672.4,554.4,0,0,0,1,0,0
0:00:02.942,691.6,559.9,0,0,0,1,0,0
0:00:03.008,710.8,570.9,0,0,0,1,0,0
0:00:03.076,724.5,581.8,0,0,0,0,1,0
0:00:03.109,730.0,590.1,0,0,0,0,1,0
0:00:03.176,743.8,606.5,0,0,0,0,1,0
0:00:03.242,752.0,617.5,0,0,0,0,1,0
0:00:03.309,757.5,636.7,0,0,0,0,1,0
0:00:03.376,763.0,655.9,0,0,0,0,1,0
0:00:03.441,765.7,672.4,0,0,0,0,1,0
0:00:03.509,768.5,688.9,0,0,0,0,1,0
