_ID,12235
Time,Centre position X,Centre position Y,In platform,In nw quad,In ne quad,In sw quad,In se quad,In perimeter
0:00:00.000,,,0,1,0,0,0,0
0:00:00.096,1246.0,568.1,0,1,0,0,0,0
0:00:00.130,1246.0,559.9,0,1,0,0,0,0
0:00:00.196,1243.2,546.2,0,1,0,0,0,0
0:00:00.263,1243.2,529.7,0,1,0,0,0,0
0:00:00.330,1246.0,513.2,0,1,0,0,0,0
0:00:00.396,1248.7,496.8,0,1,0,0,0,0
0:00:00.462,1251.5,480.3,0,1,0,0,0,0
0:00:00.529,1257.0,466.6,0,1,0,0,0,0
0:00:00.596,1265.2,455.6,0,1,0,0,0,0
0:00:00.662,1273.4,444.6,0,1,0,0,0,0
0:00:00.729,1281.7,430.9,0,1,0,0,0,0
0:00:00.796,1292.6,422.6,0,1,0,0,0,0
0:00:00.862,1306.4,417.2,0,1,0,0,0,0
0:00:00.929,1317.4,414.4,0,1,0,0,0,0
0:00:00.996,1320.1,411.7,0,1,0,0,0,0
0:00:01.063,1317.4,411.7,0,1,0,0,0,0
0:00:01.128,1314.6,414.4,0,1,0,0,0,0
0:00:01.196,1306.4,414.4,0,1,0,0,0,0
0:00:01.263,1309.1,414.4,0,1,0,0,0,0
0:00:01.329,1311.9,414.4,0,1,0,0,0,0
0:00:01.395,1314.6,417.2,0,1,0,0,0,0
0:00:01.463,1320.1,422.6,0,1,0,0,0,0
0:00:01.529,1325.6,430.9,0,1,0,0,0,0
0:00:01.595,1333.8,439.1,0,1,0,0,0,0
0:00:01.663,1333.8,455.6,0,1,0,0,0,0
0:00:01.729,1331.1,488.5,0,1,0,0,0,0
0:00:01.795,1322.8,510.5,0,1,0,0,0,0
0:00:01.863,1311.9,529.7,0,1,0,0,0,0
0:00:01.929,1298.1,540.7,0,1,0,0,0,0
0:00:01.996,1281.7,546.2,0,1,0,0,0,0
0:00:02.062,1267.9,551.6,0,1,0,0,0,0
0:00:02.128,1248.7,551.6,0,1,0,0,0,0
0:00:02.196,1235.0,551.6,0,1,0,0,0,0
0:00:02.263,1221.3,546.2,0,1,0,0,0,0
0:00:02.328,1207.6,537.9,0,1,0,0,0,0
0:00:02.396,1196.6,526.9,0,1,0,0,0,0
0:00:02.462,1185.6,516.0,0,1,0,0,0,0
0:00:02.528,1180.1,502.2,0,1,0,0,0,0
0:00:02.595,1171.9,488.5,0,1,0,0,0,0
0:00:02.663,1166.4,477.5,0,1,0,0,0,0
0:00:02.729,1163.7,463.8,0,1,0,0,0,0
0:00:02.796,1163.7,447.4,0,1,0,0,0,0
0:00:02.861,1163.7,430.9,0,1,0,0,0,0
0:00:02.929,1163.7,414.4,0,1,0,0,0,0
0:00:02.996,1163.7,397.9,0,1,0,0,0,0
0:00:03.062,1166.4,381.5,0,1,0,0,0,0
0:00:03.128,1169.1,365.0,0,1,0,0,0,0
0:00:03.195,1169.1,345.8,0,1,0,0,0,0
0:00:03.262,1171.9,329.3,0,1,0,0,0,0
0:00:03.329,1171.9,310.1,0,1,0,0,0,0
0:00:03.396,1171.9,290.9,0,1,0,0,0,0
0:00:03.462,1169.1,277.2,0,1,0,0,0,0
0:00:03.529,1166.4,258.0,0,1,0,0,0,0
0:00:03.596,1163.7,249.7,0,1,0,0,0,0
0:00:03.662,1163.7,249.7,0,1,0,0,0,0
0:00:03.729,1166.4,252.5,0,1,0,0,0,0
0:00:03.795,1166.4,255.2,0,1,0,0,0,0
0:00:03.862,1166.4,255.2,0,1,0,0,0,0
0:00:03.929,1166.4,258.0,0,1,0,0,0,0
0:00:03.995,1169.1,263.5,0,1,0,0,0,0
0:00:04.062,1169.1,263.5,0,1,0,0,0,0
0:00:04.129,1171.9,266.2,0,1,0,0,0,0
0:00:04.196,1171.9,266.2,0,1,0,0,0,0
0:00:04.262,1174.6,269.0,0,1,0,0,0,0
0:00:04.328,1174.6,269.0,0,1,0,0,0,0
0:00:04.396,1174.6,271.7,0,1,0,0,0,0
0:00:04.461,1174.6,274.4,0,1,0,0,0,0
0:00:04.529,1171.9,279.9,0,1,0,0,0,0
0:00:04.595,1174.6,279.9,0,1,0,0,0,0
0:00:04.661,1177.4,277.2,0,1,0,0,0,0
0:00:04.729,1180.1,277.2,0,1,0,0,0,0
0:00:04.796,1191.1,274.4,0,1,0,0,0,0
0:00:04.862,1191.1,274.4,0,1,0,0,0,0
0:00:04.929,1191.1,277.2,0,1,0,0,0,0
0:00:04.996,1191.1,277.2,0,1,0,0,0,0
0:00:05.062,1188.4,282.7,0,1,0,0,0,0
0:00:05.129,1188.4,285.4,0,1,0,0,0,0
0:00:05.195,1188.4,285.4,0,1,0,0,0,0
0:00:05.262,1191.1,285.4,0,1,0,0,0,0
0:00:05.329,1199.3,290.9,0,1,0,0,0,0
0:00:05.395,1204.8,299.1,0,1,0,0,0,0
0:00:05.462,1210.3,310.1,0,1,0,0,0,0
0:00:05.529,1215.8,318.4,0,1,0,0,0,0
0:00:05.595,1221.3,332.1,0,1,0,0,0,0
0:00:05.662,1226.8,345.8,0,1,0,0,0,0
0:00:05.729,1229.5,359.5,0,1,0,0,0,0
0:00:05.793,1232.3,373.2,0,1,0,0,0,0
0:00:05.862,1235.0,387.0,0,1,0,0,0,0
0:00:05.929,1232.3,403.4,0,1,0,0,0,0
0:00:05.995,1232.3,419.9,0,1,0,0,0,0
0:00:06.062,1229.5,433.6,0,1,0,0,0,0
0:00:06.128,1226.8,450.1,0,1,0,0,0,0
0:00:06.195,1221.3,466.6,0,1,0,0,0,0
0:00:06.262,1215.8,480.3,0,1,0,0,0,0
