_ID,0025
Time,Centre position X,Centre position Y,In platform,In nw quad,In ne quad,In sw quad,In se quad,In perimeter
0:00:00.000,,,0,0,1,0,0,0
0:00:00.097,1311.9,614.8,0,0,1,0,0,0
0:00:00.131,1311.9,614.8,0,0,1,0,0,0
0:00:00.198,1309.1,617.5,0,0,1,0,0,0
0:00:00.265,1309.1,617.5,0,0,1,0,0,0
0:00:00.331,1309.1,620.3,0,0,1,0,0,0
0:00:00.398,1309.1,623.0,0,0,1,0,0,0
0:00:00.465,1306.4,625.7,0,0,1,0,0,0
0:00:00.531,1306.4,625.7,0,0,1,0,0,0
0:00:00.598,1303.6,625.7,0,0,1,0,0,0
0:00:00.665,1303.6,631.2,0,0,1,0,0,0
0:00:00.731,1300.9,636.7,0,0,1,0,0,0
0:00:00.798,1300.9,642.2,0,0,1,0,0,0
0:00:00.865,1298.1,645.0,0,0,1,0,0,0
0:00:00.931,1298.1,650.4,0,0,1,0,0,0
0:00:00.998,1298.1,658.7,0,0,1,0,0,0
0:00:01.064,1298.1,664.2,0,0,1,0,0,0
0:00:01.130,1295.4,677.9,0,0,1,0,0,0
0:00:01.198,1295.4,694.4,0,0,1,0,0,0
0:00:01.264,1292.6,708.1,0,0,1,0,0,0
0:00:01.330,1292.6,724.5,0,0,1,0,0,0
0:00:01.398,1289.9,741.0,0,0,1,0,0,0
0:00:01.463,1287.2,757.5,0,0,1,0,0,0
0:00:01.531,1281.7,776.7,0,0,1,0,0,0
0:00:01.598,1276.2,790.4,0,0,1,0,0,0
0:00:01.664,1265.2,801.4,0,0,1,0,0,0
0:00:01.730,1254.2,812.4,0,0,1,0,0,0
0:00:01.798,1243.2,823.3,0,0,1,0,0,0
0:00:01.864,1226.8,831.6,0,0,1,0,0,0
0:00:01.931,1207.6,837.1,0,0,1,0,0,0
0:00:01.998,1193.8,842.6,0,0,1,0,0,0
0:00:02.063,1174.6,848.0,0,0,1,0,0,0
0:00:02.131,1158.2,853.5,0,0,1,0,0,0
0:00:02.198,1141.7,856.3,0,0,1,0,0,0
0:00:02.264,1119.7,856.3,0,0,1,0,0,0
0:00:02.331,1103.3,856.3,0,0,1,0,0,0
0:00:02.398,1084.1,853.5,0,0,1,0,0,0
0:00:02.464,1064.9,850.8,0,0,1,0,0,0
0:00:02.530,1045.6,848.0,0,0,1,0,0,0
0:00:02.598,1026.4,845.3,0,0,1,0,0,0
0:00:02.664,1007.2,842.6,0,0,1,0,0,0
0:00:02.731,985.3,839.8,0,0,1,0,0,0
0:00:02.798,971.5,837.1,0,0,0,0,1,0
0:00:02.831,960.6,837.1,0,0,0,0,1,0
0:00:02.897,944.1,837.1,0,0,0,0,1,0
0:00:02.964,919.4,839.8,0,0,0,0,1,0
0:00:03.031,900.2,839.8,0,0,0,0,1,0
0:00:03.098,878.2,842.6,0,0,0,0,1,0
0:00:03.164,859.0,842.6,0,0,0,0,1,0
0:00:03.231,845.3,842.6,0,0,0,0,1,0
0:00:03.297,823.3,839.8,0,0,0,0,1,0
0:00:03.364,809.6,837.1,0,0,0,0,1,0
0:00:03.431,795.9,834.3,0,0,0,0,1,0
0:00:03.497,779.4,823.3,0,0,0,0,1,0
0:00:03.564,768.5,815.1,0,0,0,0,1,0
0:00:03.630,757.5,801.4,0,0,0,0,1,0
0:00:03.697,749.2,793.2,0,0,0,0,1,0
0:00:03.764,743.8,779.4,0,0,0,0,1,0
0:00:03.831,738.3,765.7,0,0,0,0,1,0
0:00:03.897,735.5,749.2,0,0,0,0,1,0
0:00:03.964,732.8,735.5,0,0,0,0,1,0
0:00:04.031,732.8,719.1,0,0,0,0,1,0
0:00:04.096,732.8,705.3,0,0,0,0,1,0
0:00:04.165,732.8,686.1,0,0,0,0,1,0
0:00:04.231,735.5,669.7,0,0,0,0,1,0
0:00:04.297,735.5,650.4,0,0,0,0,1,0
0:00:04.364,738.3,634.0,0,0,0,0,1,0
0:00:04.431,738.3,614.8,0,0,0,0,1,0
0:00:04.497,738.3,595.6,0,0,0,0,1,0
0:00:04.563,741.0,576.3,0,0,0,1,0,0
0:00:04.597,741.0,568.1,0,0,0,1,0,0
0:00:04.664,738.3,546.2,0,0,0,1,0,0
0:00:04.731,738.3,526.9,0,0,0,1,0,0
0:00:04.797,735.5,505.0,0,0,0,1,0,0
0:00:04.864,732.8,488.5,0,0,0,1,0,0
0:00:04.931,727.3,469.3,0,0,0,1,0,0
0:00:04.996,724.5,450.1,0,0,0,1,0,0
0:00:05.064,724.5,436.4,0,0,0,1,0,0
0:00:05.131,724.5,419.9,0,0,0,1,0,0
0:00:05.197,724.5,403.4,0,0,0,1,0,0
0:00:05.264,724.5,387.0,0,0,0,1,0,0
0:00:05.330,727.3,370.5,0,0,0,1,0,0
0:00:05.396,735.5,354.0,0,0,0,1,0,0
0:00:05.464,743.8,340.3,0,0,0,1,0,0
0:00:05.530,754.7,326.6,0,0,0,1,0,0
0:00:05.597,768.5,315.6,0,0,0,1,0,0
0:00:05.663,779.4,307.4,0,0,0,1,0,0
0:00:05.729,793.2,301.9,0,0,0,1,0,0
0:00:05.797,812.4,299.1,0,0,0,1,0,0
0:00:05.864,826.1,299.1,0,0,0,1,0,0
0:00:05.930,845.3,299.1,0,0,0,1,0,0
0:00:05.997,861.8,299.1,0,0,0,1,0,0
0:00:06.063,881.0,299.1,0,0,0,1,0,0
0:00:06.130,897.4,299.1,0,0,0,1,0,0
0:00:06.197,919.4,301.9,0,0,0,1,0,0
0:00:06.264,935.9,301.9,0,0,0,1,0,0
0:00:06.330,955.1,301.9,0,0,0,1,0,0
0:00:06.397,974.3,304.6,0,0,0,1,0,0
0:00:06.464,990.8,304.6,0,1,0,0,0,0
0:00:06.497,1001.7,304.6,0,1,0,0,0,0
