_ID,0031
Time,Centre position X,Centre position Y,In platform,In nw quad,In ne quad,In sw quad,In se quad,In perimeter
0:00:00.000,,,0,1,0,0,0,0
0:00:00.097,1300.9,546.2,0,1,0,0,0,0
0:00:00.130,1298.1,546.2,0,1,0,0,0,0
0:00:00.197,1289.9,540.7,0,1,0,0,0,0
0:00:00.264,1284.4,537.9,0,1,0,0,0,0
0:00:00.329,1278.9,535.2,0,1,0,0,0,0
0:00:00.397,1276.2,535.2,0,1,0,0,0,0
0:00:00.464,1273.4,537.9,0,1,0,0,0,0
0:00:00.530,1270.7,546.2,0,1,0,0,0,0
0:00:00.597,1270.7,554.4,0,1,0,0,0,0
0:00:00.664,1270.7,562.6,0,1,0,0,0,0
0:00:00.730,1273.4,576.3,0,1,0,0,0,0
0:00:00.796,1273.4,587.3,0,0,1,0,0,0
0:00:00.830,1276.2,592.8,0,0,1,0,0,0
0:00:00.897,1276.2,606.5,0,0,1,0,0,0
0:00:00.963,1281.7,620.3,0,0,1,0,0,0
0:00:01.029,1284.4,634.0,0,0,1,0,0,0
0:00:01.097,1287.2,647.7,0,0,1,0,0,0
0:00:01.163,1292.6,661.4,0,0,1,0,0,0
0:00:01.230,1295.4,672.4,0,0,1,0,0,0
0:00:01.297,1298.1,683.4,0,0,1,0,0,0
0:00:01.363,1295.4,691.6,0,0,1,0,0,0
0:00:01.430,1295.4,699.8,0,0,1,0,0,0
0:00:01.496,1289.9,705.3,0,0,1,0,0,0
0:00:01.563,1284.4,710.8,0,0,1,0,0,0
0:00:01.630,1278.9,716.3,0,0,1,0,0,0
0:00:01.697,1270.7,719.1,0,0,1,0,0,0
0:00:01.763,1265.2,721.8,0,0,1,0,0,0
0:00:01.830,1259.7,724.5,0,0,1,0,0,0
0:00:01.897,1254.2,727.3,0,0,1,0,0,0
0:00:01.963,1248.7,730.0,0,0,1,0,0,0
0:00:02.030,1243.2,732.8,0,0,1,0,0,0
0:00:02.097,1235.0,735.5,0,0,1,0,0,0
0:00:02.163,1226.8,738.3,0,0,1,0,0,0
0:00:02.230,1215.8,746.5,0,0,1,0,0,0
0:00:02.296,1204.8,757.5,0,0,1,0,0,0
0:00:02.363,1193.8,768.5,0,0,1,0,0,0
0:00:02.430,1182.9,782.2,0,0,1,0,0,0
0:00:02.497,1169.1,795.9,0,0,1,0,0,0
0:00:02.562,1158.2,815.1,0,0,1,0,0,0
0:00:02.630,1147.2,831.6,0,0,1,0,0,0
0:00:02.696,1139.0,845.3,0,0,1,0,0,0
0:00:02.763,1130.7,861.8,0,0,1,0,0,0
0:00:02.830,1122.5,878.2,0,0,1,0,0,0
0:00:02.897,1117.0,894.7,0,0,1,0,0,0
0:00:02.962,1108.8,911.2,0,0,1,0,0,0
0:00:03.030,1100.5,927.6,0,0,1,0,0,0
0:00:03.096,1092.3,944.1,0,0,1,0,0,0
0:00:03.163,1089.6,955.1,0,0,1,0,0,0
0:00:03.230,1092.3,949.6,0,0,1,0,0,0
0:00:03.295,1092.3,944.1,0,0,1,0,0,0
0:00:03.363,1092.3,938.6,0,0,1,0,0,0
0:00:03.430,1092.3,935.9,0,0,1,0,0,0
0:00:03.496,1089.6,935.9,0,0,1,0,0,0
0:00:03.563,1089.6,935.9,0,0,1,0,0,0
0:00:03.630,1086.8,935.9,0,0,1,0,0,0
0:00:03.695,1078.6,938.6,0,0,1,0,0,0
0:00:03.763,1067.6,938.6,0,0,1,0,0,0
0:00:03.829,1053.9,941.4,0,0,1,0,0,0
0:00:03.896,1042.9,944.1,0,0,1,0,0,0
0:00:03.963,1029.2,946.8,0,0,1,0,0,0
0:00:04.030,1015.5,949.6,0,0,1,0,0,0
0:00:04.096,1001.7,955.1,0,0,1,0,0,0
0:00:04.163,982.5,960.6,0,0,0,0,1,0
0:00:04.196,974.3,963.3,0,0,0,0,1,0
0:00:04.263,963.3,968.8,0,0,0,0,1,0
0:00:04.330,946.8,968.8,0,0,0,0,1,0
0:00:04.396,935.9,968.8,0,0,0,0,1,0
0:00:04.463,930.4,968.8,0,0,0,0,1,0
0:00:04.530,927.6,966.1,0,0,0,0,1,0
0:00:04.596,924.9,963.3,0,0,0,0,1,0
0:00:04.663,922.1,960.6,0,0,0,0,1,0
0:00:04.729,913.9,957.8,0,0,0,0,1,0
0:00:04.795,902.9,955.1,0,0,0,0,1,0
0:00:04.863,900.2,955.1,0,0,0,0,1,0
0:00:04.929,900.2,952.3,0,0,0,0,1,0
0:00:04.996,894.7,949.6,0,0,0,0,1,0
0:00:05.063,889.2,949.6,0,0,0,0,1,0
0:00:05.129,883.7,946.8,0,0,0,0,1,0
0:00:05.196,875.5,944.1,0,0,0,0,1,0
0:00:05.263,870.0,941.4,0,0,0,0,1,0
0:00:05.328,861.8,938.6,0,0,0,0,1,0
0:00:05.396,850.8,935.9,0,0,0,0,1,0
0:00:05.463,842.6,933.1,0,0,0,0,1,0
0:00:05.529,831.6,930.4,0,0,0,0,1,0
0:00:05.596,826.1,927.6,0,0,0,0,1,0
0:00:05.662,815.1,922.1,0,0,0,0,1,0
0:00:05.728,806.9,919.4,0,0,0,0,1,0
0:00:05.796,795.9,916.7,0,0,0,0,1,0
0:00:05.863,784.9,908.4,0,0,0,0,1,0
0:00:05.928,776.7,905.7,0,0,0,0,1,0
0:00:05.996,768.5,900.2,0,0,0,0,1,0
0:00:06.063,765.7,897.4,0,0,0,0,1,0
0:00:06.128,765.7,892.0,0,0,0,0,1,0
0:00:06.196,763.0,886.5,0,0,0,0,1,0
0:00:06.263,765.7,881.0,0,0,0,0,1,0
0:00:06.329,763.0,878.2,0,0,0,0,1,0
0:00:06.396,760.2,872.7,0,0,0,0,1,0
0:00:06.463,757.5,864.5,0,0,0,0,1,0
0:00:06.529,754.7,856.3,0,0,0,0,1,0
