_ID,0058
Time,Centre position X,Centre position Y,In platform,In nw quad,In ne quad,In sw quad,In se quad,In perimeter
0:00:00.000,,,0,0,1,0,0,0
0:00:00.097,477,273,0,0,1,0,0,0
0:00:00.131,476,276,0,0,1,0,0,0
0:00:00.196,474,283,0,0,1,0,0,0
0:00:00.264,472,289,0,0,1,0,0,0
0:00:00.330,470,296,0,0,1,0,0,0
0:00:00.397,468,304,0,0,1,0,0,0
0:00:00.464,466,309,0,0,1,0,0,0
0:00:00.529,465,311,0,0,1,0,0,0
0:00:00.597,465,311,0,0,1,0,0,0
0:00:00.664,465,309,0,0,1,0,0,0
0:00:00.730,465,309,0,0,1,0,0,0
0:00:00.796,465,309,0,0,1,0,0,0
0:00:00.863,464,308,0,0,1,0,0,0
0:00:00.930,464,308,0,0,1,0,0,0
0:00:00.997,465,309,0,0,1,0,0,0
0:00:01.063,464,308,0,0,1,0,0,0
0:00:01.130,464,308,0,0,1,0,0,0
0:00:01.197,462,308,0,0,1,0,0,0
0:00:01.263,460,308,0,0,1,0,0,0
0:00:01.330,458,307,0,0,1,0,0,0
0:00:01.397,458,308,0,0,1,0,0,0
0:00:01.463,456,312,0,0,1,0,0,0
0:00:01.530,455,315,0,0,1,0,0,0
0:00:01.597,454,317,0,0,1,0,0,0
0:00:01.663,454,317,0,0,1,0,0,0
0:00:01.729,453,318,0,0,1,0,0,0
0:00:01.797,453,319,0,0,1,0,0,0
0:00:01.864,452,321,0,0,1,0,0,0
0:00:01.930,451,321,0,0,1,0,0,0
0:00:01.997,451,320,0,0,1,0,0,0
0:00:02.064,450,319,0,0,1,0,0,0
0:00:02.130,449,318,0,0,1,0,0,0
0:00:02.197,449,318,0,0,1,0,0,0
0:00:02.264,448,318,0,0,1,0,0,0
0:00:02.330,447,317,0,0,1,0,0,0
0:00:02.396,447,316,0,0,1,0,0,0
0:00:02.464,447,317,0,0,1,0,0,0
0:00:02.530,445,318,0,0,1,0,0,0
0:00:02.597,444,318,0,0,1,0,0,0
0:00:02.663,444,318,0,0,1,0,0,0
0:00:02.730,444,318,0,0,1,0,0,0
0:00:02.796,444,319,0,0,1,0,0,0
0:00:02.863,444,320,0,0,1,0,0,0
0:00:02.930,445,322,0,0,1,0,0,0
0:00:02.997,448,324,0,0,1,0,0,0
0:00:03.063,448,325,0,0,1,0,0,0
0:00:03.129,449,325,0,0,1,0,0,0
0:00:03.197,449,324,0,0,1,0,0,0
0:00:03.263,448,323,0,0,1,0,0,0
0:00:03.330,447,322,0,0,1,0,0,0
0:00:03.397,448,322,0,0,1,0,0,0
0:00:03.463,449,321,0,0,1,0,0,0
0:00:03.529,452,319,0,0,1,0,0,0
0:00:03.597,454,316,0,0,1,0,0,0
0:00:03.663,455,312,0,0,1,0,0,0
0:00:03.730,456,308,0,0,1,0,0,0
0:00:03.797,457,303,0,0,1,0,0,0
0:00:03.863,457,297,0,0,1,0,0,0
0:00:03.930,456,292,0,0,1,0,0,0
0:00:03.997,455,287,0,0,1,0,0,0
0:00:04.063,453,282,0,0,1,0,0,0
0:00:04.130,451,276,0,0,1,0,0,0
0:00:04.197,449,271,0,0,1,0,0,0
0:00:04.262,446,265,0,0,1,0,0,0
0:00:04.330,442,261,0,0,1,0,0,0
0:00:04.397,437,256,0,0,1,0,0,0
0:00:04.463,432,253,0,0,1,0,0,0
0:00:04.530,426,250,0,0,1,0,0,0
0:00:04.597,421,249,0,0,1,0,0,0
0:00:04.663,414,248,0,0,1,0,0,0
0:00:04.730,408,248,0,0,1,0,0,0
0:00:04.796,401,249,0,0,1,0,0,0
0:00:04.863,394,251,0,0,1,0,0,0
0:00:04.930,388,254,0,0,1,0,0,0
0:00:04.996,381,257,0,0,1,0,0,0
0:00:05.063,375,259,0,0,1,0,0,0
0:00:05.130,368,263,0,0,1,0,0,0
0:00:05.196,361,266,0,0,1,0,0,0
0:00:05.263,354,269,0,0,0,0,1,0
0:00:05.296,351,270,0,0,0,0,1,0
0:00:05.363,344,273,0,0,0,0,1,0
0:00:05.430,337,277,0,0,0,0,1,0
0:00:05.496,330,280,0,0,0,0,1,0
0:00:05.563,324,283,0,0,0,0,1,0
0:00:05.630,317,286,0,0,0,0,1,0
0:00:05.696,310,289,0,0,0,0,1,0
0:00:05.762,303,293,0,0,0,0,1,0
0:00:05.829,296,298,0,0,0,0,1,0
0:00:05.896,289,302,0,0,0,0,1,0
0:00:05.963,283,306,0,0,0,0,1,0
0:00:06.030,276,309,0,0,0,0,1,0
0:00:06.096,270,312,0,0,0,0,1,0
0:00:06.163,263,314,0,0,0,0,1,0
0:00:06.229,257,316,0,0,0,0,1,0
0:00:06.296,257,316,0,0,0,0,1,0
0:00:06.363,257,316,0,0,0,0,1,0
0:00:06.430,259,315,0,0,0,0,1,0
0:00:06.496,260,315,0,0,0,0,1,0
0:00:06.563,262,315,0,0,0,0,1,0
0:00:06.630,263,315,0,0,0,0,1,0
0:00:06.696,263,316,0,0,0,0,1,0
0:00:06.762,263,316,0,0,0,0,1,0
0:00:06.830,263,318,0,0,0,0,1,0
0:00:06.896,263,318,0,0,0,0,1,0
0:00:06.963,264,318,0,0,0,0,1,0
0:00:07.029,265,316,0,0,0,0,1,0
0:00:07.096,266,316,0,0,0,0,1,0
0:00:07.163,267,316,0,0,0,0,1,0
0:00:07.228,267,318,0,0,0,0,1,0
0:00:07.296,268,319,0,0,0,0,1,0
0:00:07.363,268,322,0,0,0,0,1,0
0:00:07.428,269,325,0,0,0,0,1,0
0:00:07.496,271,329,0,0,0,0,1,0
0:00:07.562,275,333,0,0,0,0,1,0
0:00:07.629,279,336,0,0,0,0,1,0
0:00:07.696,285,341,0,0,0,0,1,0
0:00:07.763,291,344,0,0,0,0,1,0
0:00:07.829,298,346,0,0,0,0,1,0
0:00:07.896,305,349,0,0,0,0,1,0
0:00:07.963,315,351,0,0,0,0,1,0
0:00:08.028,324,352,0,0,0,0,1,0
0:00:08.096,332,352,0,0,0,0,1,0
0:00:08.163,342,352,0,0,0,0,1,0
0:00:08.229,352,352,0,0,0,0,1,0
0:00:08.296,360,351,0,0,1,0,0,0
0:00:08.329,364,351,0,0,1,0,0,0
0:00:08.396,372,350,0,0,1,0,0,0
0:00:08.463,379,349,0,0,1,0,0,0
0:00:08.529,386,349,0,0,1,0,0,0
0:00:08.596,393,347,0,0,1,0,0,0
0:00:08.663,402,346,0,0,1,0,0,0
0:00:08.729,408,344,0,0,1,0,0,0
0:00:08.796,415,341,0,0,1,0,0,0
0:00:08.863,420,338,0,0,1,0,0,0
0:00:08.929,425,334,0,0,1,0,0,0
0:00:08.996,429,330,0,0,1,0,0,0
0:00:09.062,433,324,0,0,1,0,0,0
0:00:09.129,436,320,0,0,1,0,0,0
0:00:09.195,439,315,0,0,1,0,0,0
0:00:09.262,443,310,0,0,1,0,0,0
0:00:09.328,446,304,0,0,1,0,0,0
0:00:09.396,450,299,0,0,1,0,0,0
0:00:09.462,453,295,0,0,1,0,0,0
0:00:09.528,457,291,0,0,1,0,0,0
0:00:09.596,461,286,0,0,1,0,0,0
0:00:09.662,466,283,0,0,1,0,0,0
0:00:09.728,471,280,0,0,1,0,0,0
0:00:09.795,476,277,0,0,1,0,0,0
0:00:09.862,480,273,0,0,1,0,0,0
0:00:09.929,484,271,0,0,1,0,0,0
0:00:09.996,489,268,0,0,1,0,0,0
0:00:10.061,490,268,0,0,1,0,0,0
0:00:10.128,490,268,0,0,1,0,0,0
0:00:10.196,488,267,0,0,1,0,0,0
0:00:10.262,486,266,0,0,1,0,0,0
0:00:10.328,483,266,0,0,1,0,0,0
0:00:10.396,484,265,0,0,1,0,0,0
0:00:10.462,483,264,0,0,1,0,0,0
0:00:10.528,484,261,0,0,1,0,0,0
0:00:10.595,484,259,0,0,1,0,0,0
0:00:10.661,485,257,0,0,1,0,0,0
0:00:10.728,486,253,0,0,1,0,0,0
0:00:10.796,487,248,0,0,1,0,0,0
0:00:10.862,488,244,0,0,1,0,0,0
0:00:10.928,489,239,0,0,1,0,0,0
0:00:10.996,489,234,0,0,1,0,0,0
0:00:11.062,490,229,0,0,1,0,0,0
0:00:11.129,489,222,0,0,1,0,0,0
0:00:11.196,489,217,0,0,1,0,0,0
0:00:11.262,488,210,0,1,0,0,0,0
0:00:11.295,488,207,0,1,0,0,0,0
0:00:11.361,486,202,0,1,0,0,0,0
0:00:11.429,484,195,0,1,0,0,0,0
0:00:11.495,482,190,0,1,0,0,0,0
0:00:11.561,479,184,0,1,0,0,0,0
0:00:11.629,475,179,0,1,0,0,0,0
