_ID,0002
Time,Centre position X,Centre position Y,In platform,In nw quad,In ne quad,In sw quad,In se quad,In perimeter
0:00:00.000,,,0,1,0,0,0,0
0:00:00.109,466,193,0,1,0,0,0,0
0:00:00.142,467,193,0,1,0,0,0,0
0:00:00.209,467,194,0,1,0,0,0,0
0:00:00.275,468,193,0,1,0,0,0,0
0:00:00.342,469,193,0,1,0,0,0,0
0:00:00.409,469,194,0,1,0,0,0,0
0:00:00.475,470,194,0,1,0,0,0,0
0:00:00.542,471,194,0,1,0,0,0,0
0:00:00.608,472,194,0,1,0,0,0,0
0:00:00.675,472,194,0,1,0,0,0,0
0:00:00.742,473,194,0,1,0,0,0,0
0:00:00.809,474,194,0,1,0,0,0,0
0:00:00.875,475,195,0,1,0,0,0,0
0:00:00.942,476,195,0,1,0,0,0,0
0:00:01.009,476,195,0,1,0,0,0,0
0:00:01.074,477,196,0,1,0,0,0,0
0:00:01.142,478,195,0,1,0,0,0,0
0:00:01.208,478,195,0,1,0,0,0,0
0:00:01.275,479,195,0,1,0,0,0,0
0:00:01.342,480,196,0,1,0,0,0,0
0:00:01.409,481,197,0,1,0,0,0,0
0:00:01.475,481,198,0,1,0,0,0,0
0:00:01.542,482,198,0,1,0,0,0,0
0:00:01.609,483,199,0,1,0,0,0,0
0:00:01.675,483,199,0,1,0,0,0,0
0:00:01.742,483,200,0,1,0,0,0,0
0:00:01.809,482,201,0,1,0,0,0,0
0:00:01.875,482,202,0,1,0,0,0,0
0:00:01.941,482,204,0,1,0,0,0,0
0:00:02.009,481,206,0,1,0,0,0,0
0:00:02.075,480,208,0,1,0,0,0,0
0:00:02.142,479,209,0,1,0,0,0,0
0:00:02.208,477,210,0,1,0,0,0,0
0:00:02.274,475,210,0,1,0,0,0,0
0:00:02.342,472,210,0,1,0,0,0,0
0:00:02.408,469,210,0,1,0,0,0,0
0:00:02.475,466,208,0,1,0,0,0,0
0:00:02.541,462,205,0,1,0,0,0,0
0:00:02.608,458,202,0,1,0,0,0,0
0:00:02.675,453,198,0,1,0,0,0,0
0:00:02.742,449,193,0,1,0,0,0,0
0:00:02.808,445,189,0,1,0,0,0,0
0:00:02.874,440,184,0,1,0,0,0,0
0:00:02.942,435,179,0,1,0,0,0,0
0:00:03.008,431,174,0,1,0,0,0,0
0:00:03.075,426,169,0,1,0,0,0,0
0:00:03.142,422,165,0,1,0,0,0,0
0:00:03.208,417,161,0,1,0,0,0,0
0:00:03.274,412,156,0,1,0,0,0,0
0:00:03.342,406,152,0,1,0,0,0,0
0:00:03.407,401,148,0,1,0,0,0,0
0:00:03.475,395,144,0,1,0,0,0,0
0:00:03.541,389,139,0,1,0,0,0,0
0:00:03.608,383,135,0,1,0,0,0,0
0:00:03.674,378,130,0,1,0,0,0,0
0:00:03.742,372,126,0,1,0,0,0,0
0:00:03.808,365,122,0,1,0,0,0,0
0:00:03.874,359,117,0,1,0,0,0,0
0:00:03.942,355,113,0,0,0,1,0,0
0:00:03.975,351,111,0,0,0,1,0,0
0:00:04.041,345,108,0,0,0,1,0,0
0:00:04.108,339,105,0,0,0,1,0,0
0:00:04.175,333,102,0,0,0,1,0,0
0:00:04.240,326,100,0,0,0,1,0,0
0:00:04.308,320,99,0,0,0,1,0,0
0:00:04.375,314,98,0,0,0,1,0,0
0:00:04.441,308,97,0,0,0,1,0,0
0:00:04.508,301,97,0,0,0,1,0,0
0:00:04.575,296,98,0,0,0,1,0,0
0:00:04.641,292,99,0,0,0,1,0,0
0:00:04.708,287,100,0,0,0,1,0,0
0:00:04.775,283,102,0,0,0,1,0,0
0:00:04.841,280,106,0,0,0,1,0,0
0:00:04.908,277,110,0,0,0,1,0,0
0:00:04.975,275,114,0,0,0,1,0,0
0:00:05.040,273,119,0,0,0,1,0,0
0:00:05.108,270,123,0,0,0,1,0,0
0:00:05.175,267,129,0,0,0,1,0,0
0:00:05.241,264,135,0,0,0,1,0,0
0:00:05.308,261,141,0,0,0,1,0,0
0:00:05.375,259,147,0,0,0,1,0,0
0:00:05.441,257,152,0,0,0,1,0,0
0:00:05.508,257,159,0,0,0,1,0,0
0:00:05.575,257,165,0,0,0,1,0,0
0:00:05.641,257,170,0,0,0,1,0,0
0:00:05.708,258,177,0,0,0,1,0,0
0:00:05.775,258,184,0,0,0,1,0,0
0:00:05.841,259,189,0,0,0,1,0,0
0:00:05.908,261,196,0,0,0,1,0,0
0:00:05.975,262,202,0,0,0,1,0,0
0:00:06.041,263,209,0,0,0,1,0,0
0:00:06.107,265,214,0,0,0,0,1,0
0:00:06.141,266,217,0,0,0,0,1,0
0:00:06.208,267,224,0,0,0,0,1,0
0:00:06.275,269,230,0,0,0,0,1,0
0:00:06.341,271,237,0,0,0,0,1,0
0:00:06.407,274,243,0,0,0,0,1,0
0:00:06.473,276,249,0,0,0,0,1,0
0:00:06.541,279,254,0,0,0,0,1,0
0:00:06.608,284,257,0,0,0,0,1,0
0:00:06.673,288,260,0,0,0,0,1,0
0:00:06.741,291,262,0,0,0,0,1,0
0:00:06.807,293,263,0,0,0,0,1,0
0:00:06.873,297,263,0,0,0,0,1,0
0:00:06.941,302,263,0,0,0,0,1,0
0:00:07.008,306,261,0,0,0,0,1,0
0:00:07.074,312,259,0,0,0,0,1,0
0:00:07.141,316,257,0,0,0,0,1,0
0:00:07.208,322,254,0,0,0,0,1,0
0:00:07.274,327,252,0,0,0,0,1,0
0:00:07.341,333,248,0,0,0,0,1,0
0:00:07.408,338,245,0,0,0,0,1,0
0:00:07.473,344,241,0,0,0,0,1,0
0:00:07.541,350,237,0,0,0,0,1,0
0:00:07.608,358,232,0,0,0,0,1,0
0:00:07.674,362,229,0,0,1,0,0,0
0:00:07.708,366,227,0,0,1,0,0,0
0:00:07.774,372,223,0,0,1,0,0,0
0:00:07.840,379,218,0,0,1,0,0,0
0:00:07.907,385,214,0,0,1,0,0,0
0:00:07.974,391,210,0,1,0,0,0,0
0:00:08.008,394,210,0,1,0,0,0,0
0:00:08.074,400,206,0,1,0,0,0,0
0:00:08.141,405,202,0,1,0,0,0,0
0:00:08.207,410,197,0,1,0,0,0,0
0:00:08.274,414,192,0,1,0,0,0,0
0:00:08.341,420,188,0,1,0,0,0,0
0:00:08.407,425,183,0,1,0,0,0,0
0:00:08.474,429,178,0,1,0,0,0,0
0:00:08.540,435,174,0,1,0,0,0,0
0:00:08.608,441,171,0,1,0,0,0,0
0:00:08.674,447,168,0,1,0,0,0,0
