_ID,0030
Time,Centre position X,Centre position Y,In platform,In nw quad,In ne quad,In sw quad,In se quad,In perimeter
0:00:00.000,,,0,0,1,0,0,0
0:00:00.097,1372.2,620.3,0,0,1,0,0,0
0:00:00.130,1375.0,620.3,0,0,1,0,0,0
0:00:00.197,1375.0,620.3,0,0,1,0,0,0
0:00:00.262,1377.7,620.3,0,0,1,0,0,0
0:00:00.330,1377.7,620.3,0,0,1,0,0,0
0:00:00.397,1380.5,623.0,0,0,1,0,0,0
0:00:00.463,1383.2,625.7,0,0,1,0,0,0
0:00:00.530,1383.2,625.7,0,0,1,0,0,0
0:00:00.596,1383.2,625.7,0,0,1,0,0,0
0:00:00.663,1386.0,625.7,0,0,1,0,0,0
0:00:00.730,1386.0,628.5,0,0,1,0,0,0
0:00:00.795,1380.5,628.5,0,0,1,0,0,0
0:00:00.863,1377.7,628.5,0,0,1,0,0,0
0:00:00.930,1372.2,625.7,0,0,1,0,0,0
0:00:00.996,1366.8,625.7,0,0,1,0,0,0
0:00:01.062,1364.0,625.7,0,0,1,0,0,0
0:00:01.130,1361.3,625.7,0,0,1,0,0,0
0:00:01.196,1361.3,625.7,0,0,1,0,0,0
0:00:01.263,1361.3,625.7,0,0,1,0,0,0
0:00:01.330,1361.3,625.7,0,0,1,0,0,0
0:00:01.396,1358.5,625.7,0,0,1,0,0,0
0:00:01.462,1358.5,628.5,0,0,1,0,0,0
0:00:01.530,1355.8,628.5,0,0,1,0,0,0
0:00:01.596,1358.5,628.5,0,0,1,0,0,0
0:00:01.663,1358.5,625.7,0,0,1,0,0,0
0:00:01.730,1358.5,628.5,0,0,1,0,0,0
0:00:01.795,1361.3,628.5,0,0,1,0,0,0
0:00:01.862,1361.3,628.5,0,0,1,0,0,0
0:00:01.930,1361.3,628.5,0,0,1,0,0,0
0:00:01.996,1361.3,628.5,0,0,1,0,0,0
0:00:02.063,1364.0,628.5,0,0,1,0,0,0
0:00:02.130,1364.0,628.5,0,0,1,0,0,0
0:00:02.195,1364.0,628.5,0,0,1,0,0,0
0:00:02.263,1364.0,628.5,0,0,1,0,0,0
0:00:02.330,1364.0,628.5,0,0,1,0,0,0
0:00:02.396,1364.0,628.5,0,0,1,0,0,0
0:00:02.463,1364.0,628.5,0,0,1,0,0,0
0:00:02.530,1364.0,628.5,0,0,1,0,0,0
0:00:02.596,1366.8,628.5,0,0,1,0,0,0
0:00:02.663,1366.8,628.5,0,0,1,0,0,0
0:00:02.729,1366.8,628.5,0,0,1,0,0,0
0:00:02.795,1366.8,628.5,0,0,1,0,0,0
0:00:02.863,1366.8,628.5,0,0,1,0,0,0
0:00:02.929,1366.8,628.5,0,0,1,0,0,0
0:00:02.995,1366.8,628.5,0,0,1,0,0,0
0:00:03.062,1366.8,628.5,0,0,1,0,0,0
0:00:03.129,1366.8,628.5,0,0,1,0,0,0
0:00:03.196,1366.8,628.5,0,0,1,0,0,0
0:00:03.263,1366.8,628.5,0,0,1,0,0,0
0:00:03.329,1366.8,631.2,0,0,1,0,0,0
0:00:03.396,1366.8,631.2,0,0,1,0,0,0
0:00:03.462,1366.8,631.2,0,0,1,0,0,0
0:00:03.529,1366.8,631.2,0,0,1,0,0,0
0:00:03.595,1366.8,631.2,0,0,1,0,0,0
0:00:03.662,1366.8,631.2,0,0,1,0,0,0
0:00:03.729,1366.8,631.2,0,0,1,0,0,0
0:00:03.796,1366.8,631.2,0,0,1,0,0,0
0:00:03.863,1366.8,631.2,0,0,1,0,0,0
0:00:03.929,1366.8,631.2,0,0,1,0,0,0
0:00:03.996,1366.8,631.2,0,0,1,0,0,0
0:00:04.062,1366.8,631.2,0,0,1,0,0,0
0:00:04.128,1366.8,631.2,0,0,1,0,0,0
0:00:04.196,1366.8,631.2,0,0,1,0,0,0
0:00:04.262,1366.8,631.2,0,0,1,0,0,0
0:00:04.329,1369.5,631.2,0,0,1,0,0,0
0:00:04.395,1372.2,631.2,0,0,1,0,0,0
0:00:04.462,1375.0,634.0,0,0,1,0,0,0
0:00:04.529,1377.7,634.0,0,0,1,0,0,0
0:00:04.596,1377.7,634.0,0,0,1,0,0,0
0:00:04.663,1380.5,636.7,0,0,1,0,0,0
0:00:04.729,1383.2,636.7,0,0,1,0,0,0
0:00:04.795,1383.2,636.7,0,0,1,0,0,0
0:00:04.863,1386.0,636.7,0,0,1,0,0,0
0:00:04.928,1386.0,639.5,0,0,1,0,0,0
0:00:04.995,1388.7,636.7,0,0,1,0,0,0
0:00:05.062,1388.7,639.5,0,0,1,0,0,0
0:00:05.129,1388.7,636.7,0,0,1,0,0,0
0:00:05.196,1383.2,636.7,0,0,1,0,0,0
0:00:05.262,1377.7,631.2,0,0,1,0,0,0
0:00:05.329,1375.0,631.2,0,0,1,0,0,0
0:00:05.396,1372.2,628.5,0,0,1,0,0,0
0:00:05.462,1369.5,628.5,0,0,1,0,0,0
0:00:05.529,1369.5,628.5,0,0,1,0,0,0
0:00:05.596,1366.8,628.5,0,0,1,0,0,0
0:00:05.662,1364.0,628.5,0,0,1,0,0,0
0:00:05.728,1361.3,628.5,0,0,1,0,0,0
0:00:05.796,1361.3,625.7,0,0,1,0,0,0
0:00:05.862,1358.5,625.7,0,0,1,0,0,0
0:00:05.929,1358.5,628.5,0,0,1,0,0,0
0:00:05.996,1355.8,628.5,0,0,1,0,0,0
0:00:06.062,1355.8,631.2,0,0,1,0,0,0
0:00:06.129,1353.0,631.2,0,0,1,0,0,0
0:00:06.196,1350.3,631.2,0,0,1,0,0,0
0:00:06.262,1347.5,631.2,0,0,1,0,0,0
0:00:06.329,1344.8,631.2,0,0,1,0,0,0
0:00:06.396,1342.1,634.0,0,0,1,0,0,0
0:00:06.462,1339.3,634.0,0,0,1,0,0,0
0:00:06.529,1333.8,634.0,0,0,1,0,0,0
0:00:06.596,1333.8,634.0,0,0,1,0,0,0
0:00:06.662,1331.1,634.0,0,0,1,0,0,0
0:00:06.729,1328.3,631.2,0,0,1,0,0,0
0:00:06.796,1325.6,631.2,0,0,1,0,0,0
0:00:06.861,1322.8,631.2,0,0,1,0,0,0
0:00:06.929,1320.1,631.2,0,0,1,0,0,0
0:00:06.996,1317.4,628.5,0,0,1,0,0,0
0:00:07.062,1311.9,628.5,0,0,1,0,0,0
0:00:07.129,1309.1,625.7,0,0,1,0,0,0
0:00:07.195,1306.4,625.7,0,0,1,0,0,0
0:00:07.261,1303.6,623.0,0,0,1,0,0,0
0:00:07.329,1300.9,623.0,0,0,1,0,0,0
0:00:07.395,1298.1,620.3,0,0,1,0,0,0
