_ID,0059
Time,Centre position X,Centre position Y,In platform,In nw quad,In ne quad,In sw quad,In se quad,In perimeter
0:00:00.000,,,0,1,0,0,0,0
0:00:00.096,488,211,0,1,0,0,0,0
0:00:00.129,488,211,0,1,0,0,0,0
0:00:00.196,488,212,0,0,1,0,0,0
0:00:00.229,488,213,0,0,1,0,0,0
0:00:00.295,490,216,0,0,1,0,0,0
0:00:00.361,490,217,0,0,1,0,0,0
0:00:00.429,490,219,0,0,1,0,0,0
0:00:00.495,492,220,0,0,1,0,0,0
0:00:00.562,492,221,0,0,1,0,0,0
0:00:00.629,493,223,0,0,1,0,0,0
0:00:00.696,493,224,0,0,1,0,0,0
0:00:00.762,494,225,0,0,1,0,0,0
0:00:00.829,495,227,0,0,1,0,0,0
0:00:00.895,496,227,0,0,1,0,0,0
0:00:00.962,496,228,0,0,1,0,0,0
0:00:01.028,495,228,0,0,1,0,0,0
0:00:01.094,494,228,0,0,1,0,0,0
0:00:01.162,493,229,0,0,1,0,0,0
0:00:01.229,492,229,0,0,1,0,0,0
0:00:01.295,491,229,0,0,1,0,0,0
0:00:01.362,491,229,0,0,1,0,0,0
0:00:01.429,490,230,0,0,1,0,0,0
0:00:01.494,489,230,0,0,1,0,0,0
0:00:01.562,489,230,0,0,1,0,0,0
0:00:01.629,488,230,0,0,1,0,0,0
0:00:01.693,488,231,0,0,1,0,0,0
0:00:01.761,488,231,0,0,1,0,0,0
0:00:01.829,487,231,0,0,1,0,0,0
0:00:01.895,487,232,0,0,1,0,0,0
0:00:01.962,486,232,0,0,1,0,0,0
0:00:02.029,486,232,0,0,1,0,0,0
0:00:02.095,486,232,0,0,1,0,0,0
0:00:02.162,485,232,0,0,1,0,0,0
0:00:02.229,485,233,0,0,1,0,0,0
0:00:02.295,484,233,0,0,1,0,0,0
0:00:02.362,484,233,0,0,1,0,0,0
0:00:02.429,484,233,0,0,1,0,0,0
0:00:02.495,484,234,0,0,1,0,0,0
0:00:02.561,483,234,0,0,1,0,0,0
0:00:02.628,483,234,0,0,1,0,0,0
0:00:02.694,483,234,0,0,1,0,0,0
0:00:02.761,483,235,0,0,1,0,0,0
0:00:02.829,482,235,0,0,1,0,0,0
0:00:02.895,482,235,0,0,1,0,0,0
0:00:02.962,482,235,0,0,1,0,0,0
0:00:03.028,482,235,0,0,1,0,0,0
0:00:03.095,482,236,0,0,1,0,0,0
0:00:03.161,482,236,0,0,1,0,0,0
0:00:03.228,482,236,0,0,1,0,0,0
0:00:03.295,482,236,0,0,1,0,0,0
0:00:03.361,482,237,0,0,1,0,0,0
0:00:03.428,481,237,0,0,1,0,0,0
0:00:03.495,481,237,0,0,1,0,0,0
0:00:03.562,481,237,0,0,1,0,0,0
0:00:03.627,481,237,0,0,1,0,0,0
0:00:03.695,481,238,0,0,1,0,0,0
0:00:03.761,480,238,0,0,1,0,0,0
0:00:03.827,480,238,0,0,1,0,0,0
0:00:03.895,480,238,0,0,1,0,0,0
0:00:03.961,480,238,0,0,1,0,0,0
0:00:04.027,479,239,0,0,1,0,0,0
0:00:04.095,479,239,0,0,1,0,0,0
0:00:04.162,479,239,0,0,1,0,0,0
0:00:04.227,479,239,0,0,1,0,0,0
0:00:04.295,479,239,0,0,1,0,0,0
0:00:04.361,479,240,0,0,1,0,0,0
0:00:04.428,478,240,0,0,1,0,0,0
0:00:04.495,478,240,0,0,1,0,0,0
0:00:04.562,478,240,0,0,1,0,0,0
0:00:04.628,478,240,0,0,1,0,0,0
0:00:04.695,478,241,0,0,1,0,0,0
0:00:04.762,478,241,0,0,1,0,0,0
0:00:04.827,478,241,0,0,1,0,0,0
0:00:04.895,478,241,0,0,1,0,0,0
0:00:04.961,477,241,0,0,1,0,0,0
0:00:05.028,477,241,0,0,1,0,0,0
0:00:05.095,477,242,0,0,1,0,0,0
0:00:05.160,477,242,0,0,1,0,0,0
0:00:05.228,477,242,0,0,1,0,0,0
0:00:05.295,477,242,0,0,1,0,0,0
0:00:05.360,477,242,0,0,1,0,0,0
0:00:05.427,476,242,0,0,1,0,0,0
0:00:05.495,476,243,0,0,1,0,0,0
0:00:05.561,476,243,0,0,1,0,0,0
0:00:05.628,476,243,0,0,1,0,0,0
0:00:05.694,476,243,0,0,1,0,0,0
0:00:05.761,476,243,0,0,1,0,0,0
0:00:05.828,476,244,0,0,1,0,0,0
0:00:05.894,476,243,0,0,1,0,0,0
0:00:05.961,476,244,0,0,1,0,0,0
0:00:06.028,476,244,0,0,1,0,0,0
0:00:06.094,476,244,0,0,1,0,0,0
0:00:06.161,476,244,0,0,1,0,0,0
0:00:06.227,475,245,0,0,1,0,0,0
0:00:06.295,475,245,0,0,1,0,0,0
0:00:06.361,475,245,0,0,1,0,0,0
0:00:06.428,475,245,0,0,1,0,0,0
0:00:06.494,475,245,0,0,1,0,0,0
0:00:06.561,475,245,0,0,1,0,0,0
0:00:06.628,475,245,0,0,1,0,0,0
0:00:06.695,475,246,0,0,1,0,0,0
0:00:06.761,474,246,0,0,1,0,0,0
0:00:06.828,475,246,0,0,1,0,0,0
0:00:06.895,475,246,0,0,1,0,0,0
0:00:06.961,474,246,0,0,1,0,0,0
0:00:07.028,475,247,0,0,1,0,0,0
0:00:07.095,474,247,0,0,1,0,0,0
0:00:07.161,474,247,0,0,1,0,0,0
0:00:07.228,474,247,0,0,1,0,0,0
0:00:07.295,474,247,0,0,1,0,0,0
0:00:07.361,474,247,0,0,1,0,0,0
0:00:07.428,474,247,0,0,1,0,0,0
0:00:07.494,474,247,0,0,1,0,0,0
0:00:07.561,474,248,0,0,1,0,0,0
0:00:07.627,474,248,0,0,1,0,0,0
0:00:07.694,474,248,0,0,1,0,0,0
0:00:07.761,474,248,0,0,1,0,0,0
0:00:07.828,474,248,0,0,1,0,0,0
0:00:07.894,473,248,0,0,1,0,0,0
0:00:07.961,474,249,0,0,1,0,0,0
0:00:08.028,474,249,0,0,1,0,0,0
0:00:08.094,474,249,0,0,1,0,0,0
0:00:08.161,473,249,0,0,1,0,0,0
0:00:08.228,473,249,0,0,1,0,0,0
0:00:08.294,473,249,0,0,1,0,0,0
0:00:08.361,473,250,0,0,1,0,0,0
0:00:08.427,473,250,0,0,1,0,0,0
0:00:08.494,473,250,0,0,1,0,0,0
0:00:08.560,473,250,0,0,1,0,0,0
0:00:08.628,473,250,0,0,1,0,0,0
0:00:08.694,473,250,0,0,1,0,0,0
0:00:08.761,473,250,0,0,1,0,0,0
0:00:08.828,473,251,0,0,1,0,0,0
0:00:08.894,473,251,0,0,1,0,0,0
0:00:08.961,473,251,0,0,1,0,0,0
0:00:09.028,473,251,0,0,1,0,0,0
0:00:09.094,473,251,0,0,1,0,0,0
0:00:09.160,472,251,0,0,1,0,0,0
0:00:09.228,473,252,0,0,1,0,0,0
0:00:09.294,473,252,0,0,1,0,0,0
0:00:09.361,472,252,0,0,1,0,0,0
0:00:09.427,473,252,0,0,1,0,0,0
0:00:09.494,472,252,0,0,1,0,0,0
0:00:09.560,472,253,0,0,1,0,0,0
0:00:09.627,472,253,0,0,1,0,0,0
0:00:09.694,472,253,0,0,1,0,0,0
0:00:09.761,472,254,0,0,1,0,0,0
0:00:09.827,472,254,0,0,1,0,0,0
0:00:09.894,472,255,0,0,1,0,0,0
0:00:09.961,472,255,0,0,1,0,0,0
0:00:10.027,471,255,0,0,1,0,0,0
0:00:10.094,471,255,0,0,1,0,0,0
0:00:10.161,471,256,0,0,1,0,0,0
0:00:10.227,471,256,0,0,1,0,0,0
0:00:10.294,471,257,0,0,1,0,0,0
