_ID,0023
Time,Centre position X,Centre position Y,In platform,In nw quad,In ne quad,In sw quad,In se quad,In perimeter
0:00:00.000,,,0,1,0,0,0,0
0:00:00.095,1355.8,573.6,0,1,0,0,0,0
0:00:00.130,1353.0,576.3,0,1,0,0,0,0
0:00:00.196,1353.0,573.6,0,1,0,0,0,0
0:00:00.262,1350.3,573.6,0,1,0,0,0,0
0:00:00.329,1347.5,573.6,0,1,0,0,0,0
0:00:00.396,1344.8,573.6,0,1,0,0,0,0
0:00:00.463,1347.5,573.6,0,1,0,0,0,0
0:00:00.528,1347.5,570.9,0,1,0,0,0,0
0:00:00.596,1344.8,570.9,0,1,0,0,0,0
0:00:00.663,1342.1,570.9,0,1,0,0,0,0
0:00:00.729,1344.8,570.9,0,1,0,0,0,0
0:00:00.796,1344.8,570.9,0,1,0,0,0,0
0:00:00.863,1344.8,570.9,0,1,0,0,0,0
0:00:00.929,1347.5,573.6,0,1,0,0,0,0
0:00:00.996,1350.3,573.6,0,1,0,0,0,0
0:00:01.062,1350.3,573.6,0,1,0,0,0,0
0:00:01.129,1350.3,573.6,0,1,0,0,0,0
0:00:01.196,1350.3,576.3,0,1,0,0,0,0
0:00:01.263,1350.3,576.3,0,1,0,0,0,0
0:00:01.329,1350.3,576.3,0,1,0,0,0,0
0:00:01.396,1347.5,576.3,0,1,0,0,0,0
0:00:01.463,1344.8,576.3,0,1,0,0,0,0
0:00:01.529,1344.8,576.3,0,1,0,0,0,0
0:00:01.596,1342.1,576.3,0,1,0,0,0,0
0:00:01.662,1342.1,576.3,0,1,0,0,0,0
0:00:01.729,1342.1,576.3,0,1,0,0,0,0
0:00:01.796,1339.3,576.3,0,1,0,0,0,0
0:00:01.863,1339.3,579.1,0,1,0,0,0,0
0:00:01.929,1339.3,579.1,0,1,0,0,0,0
0:00:01.996,1339.3,579.1,0,1,0,0,0,0
0:00:02.063,1339.3,576.3,0,1,0,0,0,0
0:00:02.129,1339.3,579.1,0,1,0,0,0,0
0:00:02.196,1339.3,579.1,0,1,0,0,0,0
0:00:02.262,1339.3,581.8,0,0,1,0,0,0
0:00:02.296,1339.3,581.8,0,0,1,0,0,0
0:00:02.363,1336.6,579.1,0,1,0,0,0,0
0:00:02.396,1336.6,579.1,0,1,0,0,0,0
0:00:02.463,1336.6,579.1,0,1,0,0,0,0
0:00:02.529,1336.6,581.8,0,0,1,0,0,0
0:00:02.562,1336.6,581.8,0,0,1,0,0,0
0:00:02.629,1333.8,587.3,0,0,1,0,0,0
0:00:02.696,1333.8,587.3,0,0,1,0,0,0
0:00:02.762,1333.8,584.6,0,0,1,0,0,0
0:00:02.829,1333.8,587.3,0,0,1,0,0,0
0:00:02.896,1331.1,590.1,0,0,1,0,0,0
0:00:02.962,1328.3,590.1,0,0,1,0,0,0
0:00:03.028,1325.6,592.8,0,0,1,0,0,0
0:00:03.096,1325.6,592.8,0,0,1,0,0,0
0:00:03.162,1325.6,592.8,0,0,1,0,0,0
0:00:03.228,1322.8,592.8,0,0,1,0,0,0
